B,rollout,train_group,chunk_id,total_tokens,num_microbatches,fwd_bwd_s,chunk_total_s,end_ts
64,3,3,6,95216,15,7.7770,9.6720,1789842294.0146
64,3,3,7,142549,16,10.7430,13.3460,1789842309.2155
64,3,3,8,144145,16,11.8860,14.8600,1789842325.4977
64,3,3,9,143870,16,11.7980,14.4490,1789842341.2631
64,3,3,10,150476,15,11.7520,14.6430,1789842358.0061
64,3,3,11,367436,32,30.8530,37.8000,1789842397.1085
64,3,3,12,213279,16,17.5260,21.6070,1789842420.0649
64,3,3,13,121173,8,10.8470,13.3220,1789842435.1907
64,3,3,14,117751,8,10.2470,12.3650,1789842449.1862
64,4,3,1,109893,16,10.0430,12.3470,1789842910.1994
64,4,3,2,151366,16,12.9670,15.9890,1789842927.4926
64,4,3,3,419306,32,36.1740,44.3980,1789842973.3806
64,4,3,4,276277,16,23.7090,29.1350,1789843004.0428
64,5,3,1,16727,5,2.0910,2.7600,1789843246.9133
64,5,3,2,19265,6,2.5460,3.2530,1789843252.4919
64,5,3,3,30605,9,4.2070,5.2910,1789843259.2770
64,5,3,4,29330,9,3.7520,4.8000,1789843266.1579
64,5,3,5,29449,9,4.5010,5.5590,1789843273.1962
64,5,3,6,31474,9,3.8770,5.0400,1789843279.4651
64,5,3,7,36822,11,4.4040,5.7630,1789843286.5476
64,5,3,8,38202,12,4.8410,6.1080,1789843293.7786
64,5,3,9,42998,13,4.9780,6.3450,1789843301.3107
64,5,3,10,47059,15,4.6780,6.1350,1789843308.5235
64,5,3,11,53419,15,4.6460,6.0190,1789843315.6312
64,5,3,12,47490,16,5.5530,6.9960,1789843323.7093
64,5,3,13,46589,13,4.5820,5.9600,1789843330.8243
64,5,3,14,30138,8,3.0050,3.8730,1789843336.0043
64,5,3,15,48544,14,4.8750,6.2890,1789843343.3691
64,5,3,16,63330,16,5.7180,7.3560,1789843351.8563
64,5,3,17,67759,16,5.8480,7.9020,1789843361.9539
64,5,3,18,74443,16,6.3480,8.6910,1789843372.1572
64,5,3,19,65532,15,5.8230,7.5340,1789843381.0503
64,5,3,20,108597,16,8.6940,10.8810,1789843393.8244
64,5,3,21,85795,16,6.8890,8.6810,1789843404.4585
64,5,3,22,131482,16,12.0000,14.5390,1789843420.2229
64,5,3,23,135874,16,11.0940,13.7160,1789843435.8084
64,5,3,24,141553,16,13.2180,16.0310,1789843453.0587
64,5,3,25,150148,16,12.0160,14.7770,1789843469.4240
64,5,3,26,102097,13,9.2040,11.2350,1789843481.9077
64,5,3,27,352743,32,30.0470,36.9610,1789843520.7332
64,5,3,28,141005,16,12.1920,15.0730,1789843537.7948
64,5,3,29,103336,8,8.3890,10.4220,1789843549.4445
64,6,3,1,22753,7,2.5610,3.3010,1789843841.1895
64,6,3,2,30084,9,3.1640,4.1550,1789843846.6532
64,6,3,3,28186,8,2.8430,3.9290,1789843851.6858
64,6,3,4,34241,11,3.9270,5.0970,1789843858.3686
64,6,3,5,42585,14,5.0700,6.4920,1789843866.8351
64,6,3,6,40000,14,4.8720,6.2930,1789843874.2627
64,6,3,7,57340,16,5.6880,7.3090,1789843882.7347
64,6,3,8,62576,16,5.9060,7.5810,1789843891.5370
64,6,3,9,49758,13,5.3970,6.7230,1789843900.5029
64,6,3,10,75592,16,6.9990,8.7690,1789843910.4480
64,6,3,11,64062,14,6.5390,8.0440,1789843919.6828
64,6,3,12,96226,16,8.5160,10.3670,1789843931.3038
64,6,3,13,81505,16,6.4460,8.1480,1789843941.1962
64,6,3,14,95260,16,7.3860,9.2680,1789843952.1746
64,6,3,15,94212,15,7.8490,9.7460,1789843962.9770
64,6,3,16,134094,16,10.7800,13.2250,1789843977.8198
64,6,3,17,127789,16,10.6970,13.3600,1789843993.0200
64,6,3,18,145480,16,11.6040,14.3020,1789844008.9234
64,6,3,19,154693,16,13.6540,16.5710,1789844026.8078
64,6,3,20,82873,16,7.3760,9.2970,1789844038.0575
64,6,3,21,150478,16,11.9700,14.8990,1789844054.8177
64,6,3,22,359396,32,30.2340,37.2080,1789844093.4453
64,6,3,23,426960,32,36.4930,44.7250,1789844139.7100
64,7,3,1,12889,4,2.0880,3.2360,1789844425.9578
64,7,3,2,16784,5,2.0850,2.5400,1789844429.9940
64,7,3,3,31493,9,4.0130,4.8900,1789844436.1471
64,7,3,4,30627,9,3.4740,4.3890,1789844442.4881
64,7,3,5,32395,11,3.9260,5.0370,1789844448.7219
64,7,3,6,36488,12,4.1550,5.3670,1789844455.4640
64,7,3,7,40780,11,4.1200,5.3940,1789844462.0091
64,7,3,8,51390,15,5.1790,6.6850,1789844470.0473
64,7,3,9,51955,14,4.9210,6.3660,1789844477.5897
64,7,3,10,57526,16,5.5640,7.2080,1789844486.2415
64,7,3,11,51864,15,5.9480,7.5310,1789844494.9171
64,7,3,12,55594,16,5.9690,7.8500,1789844504.4390
64,7,3,13,45656,11,4.1210,5.6610,1789844511.9050
64,7,3,14,70234,16,6.2610,8.8380,1789844522.0686
64,7,3,15,58108,15,6.2710,7.8560,1789844531.0319
64,7,3,16,88059,16,8.0010,9.9200,1789844542.0818
64,7,3,17,89435,16,7.1230,9.2740,1789844552.6565
64,7,3,18,103517,16,8.8480,10.9090,1789844564.7986
64,7,3,19,80720,15,7.1270,8.8050,1789844574.8751
64,7,3,20,120064,16,8.9940,11.4640,1789844587.6726
64,7,3,21,147394,16,11.7410,14.4540,1789844603.4762
64,7,3,22,131436,16,10.6510,13.1490,1789844617.9544
64,7,3,23,153046,16,12.1140,14.9000,1789844634.3276
64,7,3,24,161668,16,12.1660,15.1900,1789844651.7515
64,7,3,25,356372,32,29.1320,35.8860,1789844688.9520
64,7,3,26,178560,16,16.1390,19.5550,1789844709.9166
64,7,3,27,132208,8,10.9130,13.4180,1789844725.1636
64,8,3,1,21766,6,2.4700,3.3270,1789845048.1537
64,8,3,2,21660,6,1.8770,2.7310,1789845052.2115
64,8,3,3,30512,9,2.7320,3.5600,1789845056.9976
64,8,3,4,24449,7,2.1800,2.7890,1789845061.0467
64,8,3,5,34839,11,3.5640,4.5540,1789845066.6479
64,8,3,6,35458,10,4.3080,5.2660,1789845074.8777
64,8,3,7,42063,12,4.0220,5.1640,1789845081.5181
64,8,3,8,52805,15,5.3160,6.8880,1789845090.4707
64,8,3,9,62792,16,6.4060,8.5240,1789845100.1682
64,8,3,10,70729,15,6.0750,7.6400,1789845109.5159
64,8,3,11,64884,16,6.1430,8.0790,1789845119.5092
64,8,3,12,80022,16,6.6350,8.5980,1789845129.9949
64,8,3,13,92116,16,7.2840,9.0520,1789845140.7035
64,8,3,14,108856,16,9.6230,11.6770,1789845153.5384
64,8,3,15,106089,16,9.0890,11.1310,1789845166.0533
64,8,3,16,103009,16,8.5280,10.5430,1789845178.4336
64,8,3,17,121243,16,10.5710,12.8690,1789845192.4360
64,8,3,18,116314,16,10.4140,13.1510,1789845206.9953
64,8,3,19,137592,16,11.4240,14.0980,1789845222.4006
64,8,3,20,186722,16,15.0330,18.4570,1789845242.7285
64,8,3,21,372789,32,30.6950,37.8470,1789845282.5628
64,8,3,22,199578,16,17.3770,21.1270,1789845305.2668
64,8,3,23,126513,8,12.2730,14.8030,1789845321.7337
64,9,3,1,41516,14,4.8470,6.3310,1789845655.0942
64,9,3,2,37496,10,3.5340,4.6250,1789845661.4666
64,9,3,3,47737,14,5.2070,6.9860,1789845670.1656
64,9,3,4,55575,14,5.0980,6.6740,1789845678.4288
64,9,3,5,57179,15,5.5390,7.2670,1789845687.4155
64,9,3,6,90724,16,6.9570,8.6320,1789845697.4179
64,9,3,7,82499,16,7.1740,8.9020,1789845707.4153
64,9,3,8,108070,16,9.1690,11.1730,1789845719.7207
64,9,3,9,101363,15,8.4930,10.5370,1789845731.9475
64,9,3,10,132482,16,10.9130,13.4820,1789845747.4783
64,9,3,11,104678,16,8.7050,10.8670,1789845760.3520
64,9,3,12,106717,16,8.6510,11.3310,1789845773.6586
64,9,3,13,159171,16,13.8560,17.0330,1789845791.9125
64,9,3,14,171522,16,13.8570,17.1830,1789845810.6651
64,9,3,15,402733,32,31.2490,38.8990,1789845850.9642
64,9,3,16,241251,16,21.1610,25.8060,1789845878.4836
64,9,3,17,135105,8,11.3770,13.8590,1789845893.8303
64,10,3,1,31129,9,4.5390,6.1010,1789846287.5488
64,10,3,2,31949,9,4.3730,5.7920,1789846294.6064
64,10,3,3,42700,13,4.5050,5.8780,1789846301.7311
64,10,3,4,39470,13,4.5620,5.8980,1789846308.7466
64,10,3,5,44211,15,5.3180,6.8660,1789846316.7474
64,10,3,6,54149,15,5.3860,7.4120,1789846326.4460
64,10,3,7,68853,16,5.9040,8.1990,1789846336.1274
64,10,3,8,80169,16,6.8930,8.9970,1789846346.9006
64,10,3,9,81018,15,7.0690,8.8030,1789846357.7406
64,10,3,10,127913,16,9.6730,12.2150,1789846371.9407
64,10,3,11,124997,16,10.3940,12.7380,1789846385.8908
64,10,3,12,133332,16,10.0940,13.0610,1789846400.1417
64,10,3,13,143971,16,11.5340,14.1750,1789846415.5976
64,10,3,14,166008,16,13.5460,16.6320,1789846434.0811
64,10,3,15,192852,16,16.7550,20.5290,1789846456.6916
64,10,3,16,159057,16,13.4490,16.5290,1789846474.7450
64,10,3,17,394236,32,32.4570,39.8760,1789846517.0320
64,10,3,18,179314,16,15.1880,18.6040,1789846537.7708
64,10,3,19,117816,8,9.5760,11.8730,1789846552.0439
64,10,3,20,147483,8,12.7300,15.6560,1789846570.1638
64,11,3,1,57083,16,5.1740,7.1190,1789846933.3938
64,11,3,2,53928,15,4.9080,6.2670,1789846940.8717
64,11,3,3,79247,16,6.4040,8.0140,1789846950.0754
64,11,3,4,84613,16,7.7800,9.5310,1789846961.2324
64,11,3,5,96614,16,8.1680,10.0280,1789846973.1713
64,11,3,6,78276,14,6.2110,7.8940,1789846982.5640
64,11,3,7,91374,15,8.2830,10.5850,1789846994.7995
64,11,3,8,107136,16,9.7980,11.9580,1789847007.8582
64,11,3,9,125807,16,10.3830,12.8350,1789847022.8203
64,11,3,10,141892,16,11.3120,13.9220,1789847038.7388
64,11,3,11,136712,16,10.9580,13.5060,1789847053.4646
64,11,3,12,154922,16,12.2240,15.5100,1789847070.1084
64,11,3,13,329557,32,25.8450,32.1120,1789847103.8987
64,11,3,14,404110,32,33.5430,41.2190,1789847146.4228
64,11,3,15,145269,8,12.6980,15.3870,1789847163.2768
64,12,3,1,24597,7,2.7170,3.4540,1789847495.0165
64,12,3,2,40449,14,4.9670,6.4040,1789847502.5869
64,12,3,3,43549,13,4.4980,5.8350,1789847509.6698
64,12,3,4,39871,11,3.8540,4.9670,1789847515.7411
64,12,3,5,48702,14,4.9940,6.3980,1789847523.2360
64,12,3,6,66712,16,5.7630,7.4070,1789847531.7535
64,12,3,7,82146,16,6.5240,8.2240,1789847541.1084
64,12,3,8,77302,16,6.4120,8.1390,1789847550.3837
64,12,3,9,99284,16,7.3660,9.7530,1789847561.2915
64,12,3,10,121807,16,9.6170,11.8530,1789847574.2262
64,12,3,11,117041,16,9.6210,11.9140,1789847587.2516
64,12,3,12,131424,16,10.5280,12.9710,1789847601.3456
64,12,3,13,104684,16,8.6220,10.7480,1789847613.2616
64,12,3,14,155840,16,12.5690,15.4550,1789847629.9715
64,12,3,15,163689,16,13.6650,16.7590,1789847647.9899
64,12,3,16,135064,16,11.2340,13.8880,1789847663.2582
64,12,3,17,201473,16,17.3270,21.2310,1789847685.8020
64,12,3,18,382656,32,31.8890,39.2140,1789847726.3466
64,12,3,19,223156,16,19.5430,23.8480,1789847751.6902
64,13,3,1,17444,5,1.9060,2.4230,1789848051.9880
64,13,3,2,21899,6,2.1920,2.8020,1789848055.8551
64,13,3,3,29738,9,3.2710,4.1930,1789848061.0939
64,13,3,4,36635,12,4.0950,5.2770,1789848067.4163
64,13,3,5,42857,14,4.8170,6.2520,1789848074.7639
64,13,3,6,42893,13,4.5740,5.8730,1789848081.6858
64,13,3,7,44890,13,4.1100,5.3340,1789848088.0315
64,13,3,8,46515,13,4.1610,5.3290,1789848094.4169
64,13,3,9,61109,16,5.7000,7.1540,1789848102.6748
64,13,3,10,60662,14,5.0080,6.3530,1789848110.0785
64,13,3,11,80051,16,6.6550,8.2350,1789848119.3776
64,13,3,12,85344,16,7.0670,8.8740,1789848129.4080
64,13,3,13,88083,16,7.2600,9.1130,1789848139.6078
64,13,3,14,107331,16,8.8250,10.8560,1789848151.5691
64,13,3,15,92401,16,7.5100,9.3840,1789848162.0614
64,13,3,16,102830,16,7.8730,9.8390,1789848173.0013
64,13,3,17,99947,16,8.2480,10.2860,1789848184.3868
64,13,3,18,140768,16,11.4390,14.1400,1789848199.6590
64,13,3,19,111918,16,10.0500,12.3470,1789848213.1188
64,13,3,20,187888,16,14.6890,18.1880,1789848232.6924
64,13,3,21,121847,16,10.4700,13.0490,1789848246.9987
64,13,3,22,258119,31,21.4580,26.6870,1789848274.9260
64,13,3,23,210553,16,18.0380,22.0280,1789848298.1270
64,13,3,24,114141,8,9.1430,11.3200,1789848310.7260
64,14,3,1,124319,16,9.8940,12.2510,1789848762.1924
64,14,3,2,109741,14,9.4000,11.6060,1789848774.9580
64,14,3,3,128626,16,10.3380,12.7920,1789848788.9796
64,14,3,4,155325,16,12.0960,15.0070,1789848805.2791
64,14,3,5,169191,16,14.3530,17.6000,1789848824.1083
64,14,3,6,180803,14,15.7520,19.2390,1789848844.6118
64,14,3,7,157012,16,12.9680,15.9670,1789848861.8794
64,14,3,8,328647,32,27.9140,34.2630,1789848897.3738
64,14,3,9,264196,16,21.6010,26.6680,1789848925.5375
64,14,3,10,125565,8,11.0000,13.3400,1789848940.3780
64,15,3,1,41489,11,4.0040,5.4600,1789849222.4004
64,15,3,2,56854,16,5.5950,7.2390,1789849230.7572
64,15,3,3,59401,15,5.5110,7.5200,1789849239.5488
64,15,3,4,57031,13,5.0510,6.4100,1789849247.1353
64,15,3,5,81078,16,6.4900,8.2230,1789849256.5902
64,15,3,6,59782,16,6.5920,8.2760,1789849266.0366
64,15,3,7,72202,16,6.3010,7.9860,1789849275.1673
64,15,3,8,60885,16,6.0220,7.6950,1789849284.0154
64,15,3,9,73981,16,6.6830,8.4520,1789849293.6183
64,15,3,10,81026,16,6.4560,8.1800,1789849302.9485
64,15,3,11,57513,13,5.2900,6.7090,1789849311.2165
64,15,3,12,99156,16,8.0730,10.0900,1789849322.4429
64,15,3,13,158995,16,12.2020,15.1320,1789849338.7389
64,15,3,14,128564,16,9.7370,12.1430,1789849352.0058
64,15,3,15,172272,16,14.4940,17.7960,1789849371.0908
64,15,3,16,120819,16,10.3060,12.7710,1789849385.0802
64,15,3,17,165685,16,13.1640,16.3430,1789849402.6487
64,15,3,18,220907,16,19.0350,23.2510,1789849427.7912
64,15,3,19,104158,8,8.0230,9.9010,1789849439.4421
64,15,3,20,151585,8,12.9490,15.9360,1789849456.8100
64,16,3,1,52129,15,5.3170,6.8180,1789849757.5123
64,16,3,2,43725,11,3.8630,4.9930,1789849763.7532
64,16,3,3,62083,14,5.5760,7.0310,1789849772.4721
64,16,3,4,54904,16,5.6280,7.2090,1789849781.0132
64,16,3,5,58557,13,4.9740,6.3290,1789849788.4596
64,16,3,6,81837,16,6.6200,8.3060,1789849797.8903
64,16,3,7,101312,16,7.9730,9.9270,1789849808.9509
64,16,3,8,105188,16,8.2430,10.1980,1789849820.7129
64,16,3,9,110828,16,8.7100,10.7440,1789849832.6051
64,16,3,10,122756,16,9.7600,12.0370,1789849845.8078
64,16,3,11,134381,16,11.1080,13.7250,1789849860.8741
64,16,3,12,117453,16,9.3760,11.5700,1789849873.6117
64,16,3,13,120581,16,9.7590,12.0390,1789849886.8988
64,16,3,14,126171,16,10.0730,12.4620,1789849900.5903
64,16,3,15,174331,16,13.7520,17.1830,1789849918.9900
64,16,3,16,167266,16,13.0700,16.1360,1789849936.4345
64,16,3,17,157466,16,12.0690,15.0750,1789849952.7781
64,16,3,18,292155,32,24.4770,30.1420,1789849984.7789
64,16,3,19,196934,16,17.2360,21.2260,1789850007.3103
64,16,3,20,122656,8,10.5570,13.0620,1789850021.6797
64,17,3,1,20703,6,2.1950,3.0010,1789850364.2786
64,17,3,2,23992,7,2.5250,3.2500,1789850368.6612
64,17,3,3,23289,7,2.4420,3.1510,1789850372.9822
64,17,3,4,32038,11,3.7740,4.8950,1789850379.1364
64,17,3,5,35885,11,3.8580,4.9640,1789850385.2406
64,17,3,6,32420,10,3.4510,4.4510,1789850390.7868
64,17,3,7,23698,7,2.6390,3.3600,1789850395.3130
64,17,3,8,39833,13,4.4330,5.7310,1789850402.1536
64,17,3,9,46614,15,5.1480,6.6680,1789850409.9597
64,17,3,10,50416,16,5.5560,7.1730,1789850418.2906
64,17,3,11,47483,14,4.9110,6.3880,1789850426.0836
64,17,3,12,59402,15,5.4780,7.0400,1789850434.2564
64,17,3,13,82322,16,6.4010,8.5270,1789850443.8986
64,17,3,14,65389,14,5.3760,6.7830,1789850451.7503
64,17,3,15,75582,16,6.3050,7.9010,1789850460.7145
64,17,3,16,77682,16,6.8690,8.4790,1789850470.2519
64,17,3,17,113288,16,8.9700,11.0780,1789850482.5034
64,17,3,18,89283,15,7.4560,9.3290,1789850493.0339
64,17,3,19,100155,16,8.7190,10.8300,1789850505.0111
64,17,3,20,90569,14,7.7390,9.6370,1789850516.3852
64,17,3,21,135216,16,10.4560,13.0390,1789850530.5895
64,17,3,22,107904,16,8.4530,10.6680,1789850542.4275
64,17,3,23,186462,16,15.1470,18.6760,1789850562.3152
64,17,3,24,92899,14,8.1410,10.0900,1789850573.5907
64,17,3,25,193439,16,17.3250,21.1820,1789850595.9896
64,17,3,26,228754,16,19.8310,24.6680,1789850621.9089
64,17,3,27,497761,32,45.0440,54.8370,1789850678.1475
64,17,3,28,193475,16,16.4820,20.1230,1789850699.6255
64,17,3,29,126481,8,11.2120,13.6530,1789850714.7235
64,18,3,1,398741,32,32.9130,40.4600,1789851242.1096
64,18,3,2,345487,32,26.5290,32.9510,1789851276.5264
64,18,3,3,95429,8,7.9280,9.6790,1789851287.5492
64,19,3,1,139609,16,11.8760,14.6780,1789851763.3817
64,19,3,2,192825,16,16.1810,19.8330,1789851784.6240
64,19,3,3,377698,31,30.8770,38.1570,1789851824.2535
64,19,3,4,235492,16,20.8020,25.3960,1789851851.0456
64,19,3,5,135987,8,12.4670,15.0350,1789851867.5637
96,0,0,1,400000,32,38.6200,60.7690,1789852980.7289
96,0,0,2,403166,32,34.9490,42.7560,1789853025.0718
96,1,0,1,241323,16,22.1350,26.8290,1789853560.7845
96,1,0,2,240153,16,19.4560,24.0880,1789853586.2406
96,2,0,1,150269,16,11.7210,14.4950,1789854066.6479
96,2,0,2,165514,16,13.3970,16.5030,1789854084.4336
96,2,0,3,397980,32,33.0340,40.4940,1789854126.2254
96,2,0,4,202361,16,17.4380,21.2610,1789854148.7231
96,2,0,5,120824,8,10.0100,12.6440,1789854162.6812
96,3,0,1,20778,6,2.5770,3.1910,1789854438.3236
96,3,0,2,33337,10,3.8610,4.8950,1789854444.4958
96,3,0,3,27999,8,3.3200,4.1570,1789854449.7201
96,3,0,4,37344,12,4.5820,5.7930,1789854456.6246
96,3,0,5,26757,8,3.2460,4.0200,1789854461.7516
96,3,0,6,40224,12,4.5130,5.7500,1789854468.6632
96,3,0,7,37785,12,4.6400,5.8710,1789854475.5780
96,3,0,8,46922,15,5.6240,7.1600,1789854483.8314
96,3,0,9,29228,8,3.3240,4.1590,1789854489.1237
96,3,0,10,51776,15,5.6040,7.1470,1789854497.4656
96,3,0,11,60768,15,5.8600,7.6080,1789854506.3661
96,3,0,12,67006,15,6.0600,7.6670,1789854515.2493
96,3,0,13,90583,16,8.2050,10.1290,1789854526.5391
96,3,0,14,110420,16,8.7300,10.7390,1789854538.4615
96,3,0,15,102934,16,8.2610,10.1750,1789854549.8141
96,3,0,16,130030,16,10.3260,12.7190,1789854563.7214
96,3,0,17,94653,15,8.3160,10.2710,1789854575.2585
96,3,0,18,117937,16,9.3530,11.5950,1789854588.0542
96,3,0,19,120084,16,9.6120,12.0300,1789854601.3279
96,3,0,20,170075,16,14.2630,17.4480,1789854620.0108
96,3,0,21,137978,16,11.1270,13.7550,1789854634.9860
96,3,0,22,168520,16,14.3740,17.7420,1789854654.7670
96,3,0,23,379987,32,32.0280,39.3280,1789854695.3316
96,3,0,24,206668,16,17.1800,21.1640,1789854717.7265
96,3,0,25,123907,8,10.3040,12.7110,1789854731.7673
96,4,0,1,17326,5,2.2460,2.8220,1789854944.0476
96,4,0,2,22558,7,3.0440,3.8370,1789854949.0628
96,4,0,3,28583,8,3.4100,4.2820,1789854954.5527
96,4,0,4,34873,12,4.8100,6.0960,1789854961.9155
96,4,0,5,35097,10,4.0830,5.1100,1789854968.1808
96,4,0,6,30171,9,3.7830,4.7080,1789854974.0344
96,4,0,7,36441,11,4.1020,5.2310,1789854980.6316
96,4,0,8,41391,14,5.5050,7.0740,1789854988.8931
96,4,0,9,43105,14,5.5800,7.0380,1789854997.0611
96,4,0,10,44299,13,5.2200,6.5470,1789855004.8129
96,4,0,11,45792,15,5.8570,7.3910,1789855013.3893
96,4,0,12,39015,10,3.9690,5.0380,1789855019.6079
96,4,0,13,48763,14,5.6030,7.0490,1789855027.8051
96,4,0,14,57424,14,5.1850,6.6790,1789855035.7567
96,4,0,15,35121,9,3.3890,4.2740,1789855041.0666
96,4,0,16,44879,12,4.3710,5.5420,1789855047.6918
96,4,0,17,54104,14,4.9830,6.2980,1789855055.1628
96,4,0,18,45143,14,4.6620,5.9480,1789855062.5178
96,4,0,19,66799,15,6.1730,7.6210,1789855071.2615
96,4,0,20,80902,16,7.0010,8.7250,1789855081.1367
96,4,0,21,91235,16,7.5060,9.3500,1789855091.7961
96,4,0,22,107026,16,8.7860,10.8620,1789855103.8698
96,4,0,23,92446,16,7.9220,9.7890,1789855114.8961
96,4,0,24,84696,16,6.8160,8.5550,1789855125.2023
96,4,0,25,92877,16,8.0410,9.9840,1789855136.4088
96,4,0,26,175867,16,14.6590,17.8970,1789855155.6382
96,4,0,27,156846,16,13.2400,16.1580,1789855173.2039
96,4,0,28,159864,16,12.9590,15.9180,1789855190.7856
96,4,0,29,133745,16,11.8600,14.5950,1789855206.7122
96,4,0,30,458402,32,39.4160,48.2750,1789855256.4975
96,4,0,31,212923,16,17.6570,21.6650,1789855279.6288
96,5,0,1,131482,16,10.9830,13.4750,1789855657.2201
96,5,0,2,117936,16,9.3000,11.4900,1789855669.9766
96,5,0,3,153292,16,11.8790,14.7520,1789855686.0854
96,5,0,4,181828,16,14.8050,18.1510,1789855705.7090
96,5,0,5,164724,16,13.1390,16.2070,1789855723.5890
96,5,0,6,195751,16,15.7940,19.5050,1789855744.4782
96,5,0,7,404413,32,33.5940,41.3270,1789855787.1707
96,5,0,8,155254,16,12.1750,15.1760,1789855803.7953
96,6,0,1,55397,8,4.9730,6.1430,1789856344.8158
96,6,0,2,114168,8,9.7150,11.8570,1789856357.9052
96,6,0,3,77217,8,6.4070,7.8620,1789856367.3123
96,6,0,4,109671,8,9.3800,11.4060,1789856380.2333
96,7,0,1,146346,8,13.7280,16.8210,1789856967.9599
96,8,0,1,353673,32,27.6180,34.2120,1789857457.3825
96,8,0,2,305633,32,25.2340,30.9790,1789857490.0361
96,8,0,3,120941,8,10.3870,12.6460,1789857504.1605
96,8,0,4,126513,8,11.5950,14.1030,1789857519.9764
96,9,0,1,17570,5,2.2010,2.7630,1789857775.2283
96,9,0,2,18924,5,2.0590,2.7570,1789857779.1123
96,9,0,3,22568,6,2.6670,3.3090,1789857783.6491
96,9,0,4,29619,9,3.3720,4.3350,1789857789.1323
96,9,0,5,28744,9,3.2310,4.2350,1789857794.4827
96,9,0,6,39178,13,4.5130,5.8270,1789857801.7056
96,9,0,7,40832,14,4.8540,6.3100,1789857809.4965
96,9,0,8,45859,15,5.4500,7.0720,1789857817.9524
96,9,0,9,41516,14,4.9690,6.8810,1789857826.1374
96,9,0,10,52220,14,4.7510,6.0680,1789857833.3138
96,9,0,11,55575,14,4.8430,6.6540,1789857841.2355
96,9,0,12,57179,15,5.1470,6.5800,1789857848.8501
96,9,0,13,78542,16,6.2390,7.8610,1789857857.7796
96,9,0,14,71208,15,6.0060,7.6030,1789857866.5436
96,9,0,15,93732,16,7.7990,9.6410,1789857877.3924
96,9,0,16,82499,16,7.2990,9.1240,1789857887.7388
96,9,0,17,82498,15,6.8330,8.5640,1789857897.5731
96,9,0,18,101363,15,8.0820,10.0780,1789857909.0095
96,9,0,19,149233,16,11.8450,14.5690,1789857924.7223
96,9,0,20,146439,16,11.1770,13.8820,1789857939.8430
96,9,0,21,122876,16,10.2750,12.7440,1789857953.9023
96,9,0,22,148381,16,12.0850,14.9500,1789857970.2443
96,9,0,23,174174,16,13.8490,17.1700,1789857988.7211
96,9,0,24,163619,16,13.4310,16.4560,1789858006.4056
96,9,0,25,254299,16,22.3240,27.2530,1789858035.1076
96,9,0,26,243573,16,21.8560,26.6130,1789858063.2693
96,10,0,1,55032,14,5.4450,6.8970,1789858481.3148
96,10,0,2,54149,15,5.4930,7.0340,1789858489.6063
96,10,0,3,68853,16,6.2250,7.9050,1789858498.8500
96,10,0,4,66222,16,6.1450,7.9080,1789858508.1176
96,10,0,5,82902,15,6.9270,8.6950,1789858518.0535
96,10,0,6,84835,13,6.9890,8.6990,1789858527.9545
96,10,0,7,146890,16,11.5160,14.2110,1789858543.4124
96,10,0,8,123956,16,10.2980,12.7040,1789858558.0974
96,10,0,9,149094,16,11.9180,14.6880,1789858574.1108
96,10,0,10,143971,16,11.4610,14.1160,1789858589.4422
96,10,0,11,186198,16,16.1070,19.7530,1789858610.7052
96,10,0,12,228763,16,19.7370,24.0770,1789858636.2006
96,10,0,13,196662,16,16.5980,20.3030,1789858658.2019
96,10,0,14,355925,32,29.2020,35.9610,1789858695.5107
96,10,0,15,194957,16,16.7180,20.4420,1789858717.3538
96,10,0,16,119614,8,9.4270,11.7090,1789858730.5928
96,11,0,1,136275,16,11.4680,14.1630,1789859223.5698
96,11,0,2,177552,16,14.1360,17.6000,1789859242.4257
96,11,0,3,418218,32,33.7780,41.7280,1789859285.6537
96,11,0,4,262587,16,22.7970,28.0380,1789859315.2247
96,12,0,1,43549,13,4.6190,6.0100,1789859649.9122
96,12,0,2,39062,13,5.0330,6.3970,1789859657.5998
96,12,0,3,46002,14,4.5880,6.0210,1789859664.8045
96,12,0,4,48702,14,4.5030,5.7730,1789859671.7227
96,12,0,5,46054,12,4.0850,5.2000,1789859678.2448
96,12,0,6,74650,16,5.8880,7.4530,1789859686.9120
96,12,0,7,63685,15,5.9020,7.3430,1789859695.4776
96,12,0,8,88360,16,6.8630,8.6350,1789859705.5112
96,12,0,9,75335,16,6.9120,8.7100,1789859715.4218
96,12,0,10,101602,16,8.2610,10.2750,1789859726.9187
96,12,0,11,91683,16,7.7480,9.6840,1789859737.9410
96,12,0,12,109567,15,8.9800,11.1680,1789859750.3919
96,12,0,13,153513,16,13.1020,16.0810,1789859767.7316
96,12,0,14,139418,16,11.3810,14.0860,1789859783.3573
96,12,0,15,130847,15,10.4570,12.9910,1789859797.6283
96,12,0,16,166808,16,14.0240,17.2000,1789859816.0669
96,12,0,17,142306,16,11.9980,14.7680,1789859832.1179
96,12,0,18,400698,32,31.6130,39.2380,1789859873.1051
96,12,0,19,214225,16,17.7670,21.9370,1789859896.4011
96,12,0,20,122285,8,10.8320,13.1570,1789859912.2718
96,13,0,1,155925,15,13.3750,16.3400,1789860434.4907
96,13,0,2,106590,8,9.2020,11.2500,1789860447.0703
96,13,0,3,75689,8,6.6010,8.1390,1789860456.7438
96,13,0,4,151314,8,12.5550,15.4010,1789860473.7028
